Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Astana,PM2.5 - Principal,2024-04-22 02:00 PM,2024,04,22,14,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 03:00 PM,2024,04,22,15,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 04:00 PM,2024,04,22,16,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 05:00 PM,2024,04,22,17,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 06:00 PM,2024,04,22,18,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 07:00 PM,2024,04,22,19,11.4,48,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 08:00 PM,2024,04,22,20,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 09:00 PM,2024,04,22,21,15.6,58,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 10:00 PM,2024,04,22,22,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-22 11:00 PM,2024,04,22,23,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 12:00 AM,2024,04,23,00,13.9,55,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 01:00 AM,2024,04,23,01,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 02:00 AM,2024,04,23,02,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 03:00 AM,2024,04,23,03,21.9,72,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 04:00 AM,2024,04,23,04,15.4,58,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 05:00 AM,2024,04,23,05,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 06:00 AM,2024,04,23,06,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 07:00 AM,2024,04,23,07,12.4,52,Moderate,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 08:00 AM,2024,04,23,08,9.7,40,Good,7.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 09:00 AM,2024,04,23,09,7.8,33,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 10:00 AM,2024,04,23,10,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 11:00 AM,2024,04,23,11,5.4,23,Good,4.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 12:00 PM,2024,04,23,12,3.2,13,Good,1.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 01:00 PM,2024,04,23,13,4.1,17,Good,5.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 02:00 PM,2024,04,23,14,4.5,19,Good,5.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 03:00 PM,2024,04,23,15,5.7,24,Good,7.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 04:00 PM,2024,04,23,16,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 05:00 PM,2024,04,23,17,7.4,31,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 06:00 PM,2024,04,23,18,9.7,40,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 07:00 PM,2024,04,23,19,12.3,51,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 08:00 PM,2024,04,23,20,13.6,54,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 09:00 PM,2024,04,23,21,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 10:00 PM,2024,04,23,22,15.6,58,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-23 11:00 PM,2024,04,23,23,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 12:00 AM,2024,04,24,00,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 01:00 AM,2024,04,24,01,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 02:00 AM,2024,04,24,02,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 03:00 AM,2024,04,24,03,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 04:00 AM,2024,04,24,04,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 05:00 AM,2024,04,24,05,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 06:00 AM,2024,04,24,06,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 07:00 AM,2024,04,24,07,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 08:00 AM,2024,04,24,08,11.1,46,Good,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 09:00 AM,2024,04,24,09,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 10:00 AM,2024,04,24,10,10.5,44,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 11:00 AM,2024,04,24,11,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 12:00 PM,2024,04,24,12,12.1,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 01:00 PM,2024,04,24,13,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 02:00 PM,2024,04,24,14,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 03:00 PM,2024,04,24,15,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 04:00 PM,2024,04,24,16,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 05:00 PM,2024,04,24,17,11.2,47,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 06:00 PM,2024,04,24,18,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 07:00 PM,2024,04,24,19,13.1,53,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 08:00 PM,2024,04,24,20,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 09:00 PM,2024,04,24,21,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 10:00 PM,2024,04,24,22,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-24 11:00 PM,2024,04,24,23,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 12:00 AM,2024,04,25,00,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 01:00 AM,2024,04,25,01,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 02:00 AM,2024,04,25,02,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 03:00 AM,2024,04,25,03,13.1,53,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 04:00 AM,2024,04,25,04,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 05:00 AM,2024,04,25,05,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 06:00 AM,2024,04,25,06,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 07:00 AM,2024,04,25,07,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 08:00 AM,2024,04,25,08,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 09:00 AM,2024,04,25,09,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 10:00 AM,2024,04,25,10,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 11:00 AM,2024,04,25,11,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 12:00 PM,2024,04,25,12,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 01:00 PM,2024,04,25,13,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 02:00 PM,2024,04,25,14,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 03:00 PM,2024,04,25,15,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 04:00 PM,2024,04,25,16,12.5,52,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 05:00 PM,2024,04,25,17,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 06:00 PM,2024,04,25,18,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 07:00 PM,2024,04,25,19,13.8,55,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 08:00 PM,2024,04,25,20,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 09:00 PM,2024,04,25,21,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 10:00 PM,2024,04,25,22,15.6,58,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-25 11:00 PM,2024,04,25,23,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 12:00 AM,2024,04,26,00,14.8,57,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 01:00 AM,2024,04,26,01,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 02:00 AM,2024,04,26,02,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 03:00 AM,2024,04,26,03,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 04:00 AM,2024,04,26,04,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 05:00 AM,2024,04,26,05,13.2,53,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 06:00 AM,2024,04,26,06,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 07:00 AM,2024,04,26,07,12.3,51,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 08:00 AM,2024,04,26,08,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 09:00 AM,2024,04,26,09,13.4,54,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 10:00 AM,2024,04,26,10,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 11:00 AM,2024,04,26,11,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 12:00 PM,2024,04,26,12,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 01:00 PM,2024,04,26,13,8.6,36,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 02:00 PM,2024,04,26,14,9.8,41,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 03:00 PM,2024,04,26,15,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 04:00 PM,2024,04,26,16,7.9,33,Good,7.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 05:00 PM,2024,04,26,17,9.9,41,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 06:00 PM,2024,04,26,18,11.9,50,Good,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 07:00 PM,2024,04,26,19,9.9,41,Good,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 08:00 PM,2024,04,26,20,13.4,54,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 09:00 PM,2024,04,26,21,23.7,75,Moderate,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 10:00 PM,2024,04,26,22,25.3,79,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-26 11:00 PM,2024,04,26,23,22.1,72,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 12:00 AM,2024,04,27,00,30.0,89,Moderate,38.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 01:00 AM,2024,04,27,01,31.5,92,Moderate,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 02:00 AM,2024,04,27,02,33.2,95,Moderate,35.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 03:00 AM,2024,04,27,03,30.1,89,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 04:00 AM,2024,04,27,04,24.5,77,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 05:00 AM,2024,04,27,05,29.2,87,Moderate,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 06:00 AM,2024,04,27,06,26.6,81,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 07:00 AM,2024,04,27,07,19.8,67,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 08:00 AM,2024,04,27,08,16.9,61,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 09:00 AM,2024,04,27,09,15.4,58,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 10:00 AM,2024,04,27,10,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 11:00 AM,2024,04,27,11,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 12:00 PM,2024,04,27,12,14.4,56,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 01:00 PM,2024,04,27,13,13.7,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 02:00 PM,2024,04,27,14,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 03:00 PM,2024,04,27,15,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 04:00 PM,2024,04,27,16,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 05:00 PM,2024,04,27,17,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 06:00 PM,2024,04,27,18,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 07:00 PM,2024,04,27,19,15.7,59,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 08:00 PM,2024,04,27,20,21.0,70,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 09:00 PM,2024,04,27,21,34.0,97,Moderate,47.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 10:00 PM,2024,04,27,22,101.5,175,Unhealthy,169.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-27 11:00 PM,2024,04,27,23,159.2,210,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 12:00 AM,2024,04,28,00,182.6,233,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 01:00 AM,2024,04,28,01,149.8,200,Unhealthy,117.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 02:00 AM,2024,04,28,02,111.9,180,Unhealthy,74.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 03:00 AM,2024,04,28,03,84.4,166,Unhealthy,57.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 04:00 AM,2024,04,28,04,72.7,160,Unhealthy,61.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 05:00 AM,2024,04,28,05,59.3,153,Unhealthy,46.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 06:00 AM,2024,04,28,06,45.6,126,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 07:00 AM,2024,04,28,07,38.3,108,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 08:00 AM,2024,04,28,08,29.1,87,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 09:00 AM,2024,04,28,09,22.0,72,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 10:00 AM,2024,04,28,10,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 11:00 AM,2024,04,28,11,15.7,59,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 12:00 PM,2024,04,28,12,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 01:00 PM,2024,04,28,13,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 02:00 PM,2024,04,28,14,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 03:00 PM,2024,04,28,15,13.5,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 04:00 PM,2024,04,28,16,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 05:00 PM,2024,04,28,17,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 06:00 PM,2024,04,28,18,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 07:00 PM,2024,04,28,19,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 08:00 PM,2024,04,28,20,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 09:00 PM,2024,04,28,21,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 10:00 PM,2024,04,28,22,13.5,54,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 11:00 PM,2024,04,28,23,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 12:00 AM,2024,04,29,00,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 01:00 AM,2024,04,29,01,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 02:00 AM,2024,04,29,02,11.9,50,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 03:00 AM,2024,04,29,03,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 04:00 AM,2024,04,29,04,8.4,35,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 05:00 AM,2024,04,29,05,12.7,52,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 06:00 AM,2024,04,29,06,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 07:00 AM,2024,04,29,07,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 08:00 AM,2024,04,29,08,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 09:00 AM,2024,04,29,09,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 10:00 AM,2024,04,29,10,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 11:00 AM,2024,04,29,11,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 12:00 PM,2024,04,29,12,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 01:00 PM,2024,04,29,13,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 02:00 PM,2024,04,29,14,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 03:00 PM,2024,04,29,15,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 04:00 PM,2024,04,29,16,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 05:00 PM,2024,04,29,17,12.3,51,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 06:00 PM,2024,04,29,18,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 07:00 PM,2024,04,29,19,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 08:00 PM,2024,04,29,20,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 09:00 PM,2024,04,29,21,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 10:00 PM,2024,04,29,22,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 11:00 PM,2024,04,29,23,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
